samplingName,nbSamples,descriptorName,J,Q,pertinenceFunction,birdSearchMode,birdConfidenceLimit,averagePertinence,diversity,nbBirds,nbWithBirds,criterion
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,181.3691487932364,0.0060013884601949,7,7,53930.280546563095
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,171.87096861331798,0.0,5,5,80541.25203340044
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,180.67828262010465,0.0088987005405829,5,6,43802.29710834528
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,180.39080002183348,0.0070924033258711,7,9,39234.22841911722
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,179.53757983768193,0.0038939224305827,5,6,63167.8693828979
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,165.7149465004997,0.0,5,5,86852.48031164025
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,200.74338192876968,0.0081750898866673,5,7,57076.86091006869
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,168.3551835610121,0.0107507187050137,7,7,43487.96844457751
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,177.5275369526513,0.0043126245082101,7,8,55529.16853095315
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,179.44146372578547,0.0,4,6,67707.63134491279
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,162.87529600599208,0.0,6,6,54698.37795803426
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,205.68176269052387,0.0080567669534707,5,5,71568.42458494408
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,118.2074237644837,0.0,3,4,101374.55776761255
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,159.31534108770433,0.0,4,5,79943.29664113335
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,162.59791658371313,0.0,6,6,99089.67857712164
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,135.13811757564844,0.0,5,5,46722.25530439829
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,137.59770939715233,0.0,5,5,76015.13622769616
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,186.628785505442,0.0,4,6,76892.61982485508
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,128.39462849405416,0.0099600515071986,4,4,24062.97682763816
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,167.89016938265402,0.00580002931802,8,8,49131.8476152344
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,151.60550971879485,0.0044591564253084,8,9,28906.565661788307
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,197.6634434870981,0.0057440169014802,6,6,56353.286492694846
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,173.15977439680717,0.0,4,5,57811.33793520004
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,147.32118694087518,0.0,3,4,70589.65129892493
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,132.5349812187798,0.0,6,6,60750.1941209255
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,199.20509351166075,6.439719494547133e-18,7,7,77580.721440132
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,178.59947620773372,0.0087415688288792,7,8,65050.399875053285
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,198.38733421535457,0.0069121150103136,6,6,50113.026323618615
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,133.25629124237597,0.0,7,7,69171.9986351738
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,143.3798094355135,0.0,3,5,47700.90659730624
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,182.2104965344358,0.0,6,7,75381.70416991378
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,115.10160988085184,0.0,5,5,25821.24596684603
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,163.42215314500567,0.0034280384741858,7,9,45953.664926748505
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,118.5609676753892,0.0,3,3,75589.4860335484
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,180.04420576042588,0.004527838918135,6,9,47027.57228914027
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,183.59200967584044,0.0060021338169798,9,9,40431.59409777844
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,183.56149886769725,0.0077625662054871,6,6,67662.4881898878
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,160.0947724771881,0.0,3,4,61294.43037526098
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,124.8951996595398,0.0,4,6,65781.78956639618
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,132.9120367052737,0.008419196273593,4,7,30211.95619757126
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,152.8844609044377,0.0052325667810419,4,6,32197.10714616045
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,243.946162058392,0.0060288151952578,6,7,64323.14835319207
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,183.095164182195,0.0104197561911056,8,8,50902.7013264229
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,178.7366750698885,0.0,6,6,92647.98188567835
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,183.3632274482092,0.0057024575907691,7,9,64709.537998915104
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,166.7115216889643,0.0105690121984195,5,5,41211.43168593432
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,141.6093416480916,0.0132981883896209,6,8,50048.63253117658
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,173.90599435582206,0.0066354568588976,5,7,49668.68779638433
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,195.9183666937529,0.0056361289275484,6,6,49713.54065612463
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,154.34088739276794,0.0,6,6,58357.75361615237
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,124.30784526406572,0.0104041897171968,8,8,24938.93892722819
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,158.4537628363575,0.0,5,6,95966.70330966804
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,144.83351893198687,0.0,5,6,55776.363460321285
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,155.03777300072804,0.0105327204235559,6,7,56784.88585283954
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,123.05147272074888,0.0062422927748627,6,8,28584.54448370095
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,163.77795062530382,0.0,6,6,77444.74385067164
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,175.17195332909725,0.0107466643384977,6,6,49872.9917163221
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,151.47991953528782,0.0087056757074848,9,9,54117.70727617476
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,131.91946167583154,1.5654621628676537e-18,5,6,38392.46578893562
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,162.2074656986953,0.0,5,5,96478.00241280894
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,174.79465645954997,0.009884779804506,5,6,59903.11344550632
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,146.20470915924622,0.0,6,6,110991.747377408
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,213.00829798902825,0.0108670453546899,5,5,62062.01629348281
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,204.3207378141496,0.0065798583730696,5,6,52333.42949237816
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,134.35277337533998,0.0,6,7,36329.83581987573
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,170.69678386282132,1.2530879165717437e-18,7,7,55400.19432728903
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,194.3460096286894,0.0088912122131007,3,5,50277.27010029743
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,151.25363999572693,5.5068403713468105e-18,6,6,61888.25959151087
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,186.53760595787284,0.0091926074964738,6,7,67769.9748812966
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,159.4787609298696,0.0054084184805171,6,8,47010.82423233315
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,170.17584618059612,6.309088784167887e-18,5,5,79852.376734291
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,179.27969666480843,0.0116257208757516,6,7,40002.0929990913
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,193.579867774605,0.0042229206102457,7,8,67612.83582445554
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,193.2812585430094,0.0064535043564548,5,6,53145.84288691708
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,148.7771667257107,0.0,5,5,61607.14183190009
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,163.93142190013717,0.009616047451461,7,8,40208.74315223751
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,194.52829715982168,0.0055730576974,7,8,50549.30977587588
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,177.6466733730769,0.0036121513166042,7,8,54098.6371647182
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,178.07998807907566,0.0098457798204213,6,6,45735.651020233214
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,139.35316819222268,0.0,5,7,53365.76540254165
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,197.38874099918203,0.0108928428234344,7,7,58462.63298907143
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,172.23647368701822,0.0032529846127497,8,9,42176.31596129462
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,112.06405660729712,0.0,5,6,41434.60758751662
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,154.29457800791914,0.0,5,6,83055.31079096539
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,177.75674143399732,0.0,3,4,55567.48666141347
Pertinence,10,scalogramStat4,12,3,inverse,single,0.1,227.41909551915785,0.0090187562744136,5,6,67624.2888854765
K-means,10,scalogramStat4,12,3,inverse,single,0.1,20.889028831436896,0.0025257543303685,9,9,-180.7565355888545
K-means,10,scalogramStat4,12,3,inverse,single,0.1,18.695016512584765,0.0016141178091941,9,9,-181.2796338645689
K-means,10,scalogramStat4,12,3,inverse,single,0.1,4.580598408391089,0.0018129742284398,9,9,-181.4642546166636
K-means,10,scalogramStat4,12,3,inverse,single,0.1,16.384945329828234,0.0015348602648288,9,10,-179.96946037747767
K-means,10,scalogramStat4,12,3,inverse,single,0.1,12.49707968577989,0.0028798251340562,7,9,-179.97931729349128
K-means,10,scalogramStat4,12,3,inverse,single,0.1,35.3562073955898,0.0022144704496271,9,9,-180.06129681842216
K-means,10,scalogramStat4,12,3,inverse,single,0.1,15.808458481315885,0.0035826680857348,9,10,-180.1137308221705
K-means,10,scalogramStat4,12,3,inverse,single,0.1,2.587571779415387,0.001686317414836,9,9,-180.30904055864733
K-means,10,scalogramStat4,12,3,inverse,single,0.1,9.494276554686763,0.0041372004525375,9,9,-180.1923551685858
K-means,10,scalogramStat4,12,3,inverse,single,0.1,3.344496064129008,0.004764008908921,9,10,-180.5739146121197
K-means,10,scalogramStat4,12,3,inverse,single,0.1,13.11978825187138,0.0028108816330443,8,10,-180.3571170849423
K-means,10,scalogramStat4,12,3,inverse,single,0.1,4.678074336795225,0.0015655196844839,10,10,-180.37660805244744
K-means,10,scalogramStat4,12,3,inverse,single,0.1,16.339955449644066,0.0016060498303413,8,8,-181.34959258980663
K-means,10,scalogramStat4,12,3,inverse,single,0.1,29.355808698573902,0.001349569313544,10,10,-180.9406549450721
K-means,10,scalogramStat4,12,3,inverse,single,0.1,2.8826304671216896,0.0031975407675154,7,9,-179.98792603555455
K-means,10,scalogramStat4,12,3,inverse,single,0.1,7.934357924402707,0.003339368847287,9,9,-179.13365305565185
K-means,10,scalogramStat4,12,3,inverse,single,0.1,29.341269005589545,0.0045049995475115,8,9,-180.7635252985229
K-means,10,scalogramStat4,12,3,inverse,single,0.1,7.208325440658049,0.0020063132556482,8,8,-180.96793619598563
K-means,10,scalogramStat4,12,3,inverse,single,0.1,11.37323213485848,0.0032284055913789,9,9,-180.448150205146
K-means,10,scalogramStat4,12,3,inverse,single,0.1,3.1929331547124224,0.0012895309173679,8,9,-180.7973342021015
K-means,10,scalogramStat4,12,3,inverse,single,0.1,14.727951447922432,0.0017596329975786,9,9,-179.62986963184412
K-means,10,scalogramStat4,12,3,inverse,single,0.1,10.91512739560601,0.0026377142928436,8,10,-179.55141328578011
K-means,10,scalogramStat4,12,3,inverse,single,0.1,33.57785961396654,0.001224666821908,9,9,-180.644503621134
K-means,10,scalogramStat4,12,3,inverse,single,0.1,17.624354808386553,0.0015013445864116,10,10,-181.5271738324444
K-means,10,scalogramStat4,12,3,inverse,single,0.1,12.383710921194623,0.0018985424891066,10,10,-182.0547002331476
K-means,10,scalogramStat4,12,3,inverse,single,0.1,2.807846770679018,0.0022948293939278,8,9,-179.96959384923036
K-means,10,scalogramStat4,12,3,inverse,single,0.1,28.439091452263018,0.0018239516538943,8,8,-181.3077286889429
K-means,10,scalogramStat4,12,3,inverse,single,0.1,15.081923014935125,0.0020268312772238,9,9,-180.85691044107853
K-means,10,scalogramStat4,12,3,inverse,single,0.1,3.926901181006448,0.0018594387940707,8,9,-180.3581735826684
K-means,10,scalogramStat4,12,3,inverse,single,0.1,10.474262343649077,0.0017941913333386,6,6,-181.85306399199976
K-means,10,scalogramStat4,12,3,inverse,single,0.1,5.615041513064909,0.0018271052643727,9,9,-180.96766165672847
K-means,10,scalogramStat4,12,3,inverse,single,0.1,12.89206390919052,0.0018177246184755,8,9,-179.78438425678922
K-means,10,scalogramStat4,12,3,inverse,single,0.1,14.753872347776754,0.0026047110732904,7,8,-181.3251459307753
K-means,10,scalogramStat4,12,3,inverse,single,0.1,9.40979224072463,0.0024996927798951,9,9,-180.1805644953189
K-means,10,scalogramStat4,12,3,inverse,single,0.1,5.791886124613737,0.0022980974777827,8,9,-179.49913541278124
K-means,10,scalogramStat4,12,3,inverse,single,0.1,18.80545587106376,0.0035932542467226,10,10,-179.20562618062613
K-means,10,scalogramStat4,12,3,inverse,single,0.1,28.18793507686789,0.0012165974570201,7,7,-182.0885497435681
K-means,10,scalogramStat4,12,3,inverse,single,0.1,4.111479101970959,0.0018332111450482,10,10,-179.6808182465757
K-means,10,scalogramStat4,12,3,inverse,single,0.1,14.293754740362123,0.0018939642312542,9,10,-179.62272616339465
K-means,10,scalogramStat4,12,3,inverse,single,0.1,17.657911085746967,0.0023110592706086,10,10,-180.3904629262948
K-means,10,scalogramStat4,12,3,inverse,single,0.1,6.906105226170768,0.0029109462966522,8,8,-181.250154071603
K-means,10,scalogramStat4,12,3,inverse,single,0.1,3.554614973314454,0.0019620965258106,8,9,-180.49624775268416
K-means,10,scalogramStat4,12,3,inverse,single,0.1,3.2369768254283686,0.0027268688642547,7,8,-180.6040786812441
K-means,10,scalogramStat4,12,3,inverse,single,0.1,6.708919299113349,0.001805555694555,10,10,-179.49631856403076
K-means,10,scalogramStat4,12,3,inverse,single,0.1,13.783114630788583,0.002455659449186,7,8,-179.94101109055313
K-means,10,scalogramStat4,12,3,inverse,single,0.1,50.154846029192186,0.0029845771511601,8,8,-180.59685353868508
K-means,10,scalogramStat4,12,3,inverse,single,0.1,32.20462136526175,0.0022325468966763,7,9,-179.57251005540311
K-means,10,scalogramStat4,12,3,inverse,single,0.1,2.066259742814645,0.0007000952445762,8,8,-180.7115055611525
K-means,10,scalogramStat4,12,3,inverse,single,0.1,8.054312190979509,0.001282279840542,9,9,-181.44460576666515
K-means,10,scalogramStat4,12,3,inverse,single,0.1,7.450934517228189,0.0014953967825515,7,8,-180.55927673960645
K-means,10,scalogramStat4,12,3,inverse,single,0.1,5.667458044766925,0.0022352754680554,8,9,-181.2077929648456
K-means,10,scalogramStat4,12,3,inverse,single,0.1,12.447070786995411,0.0022564806877553,8,10,-180.1341521114114
K-means,10,scalogramStat4,12,3,inverse,single,0.1,2.887794790468616,0.0017097758926414,9,9,-180.8450728403783
K-means,10,scalogramStat4,12,3,inverse,single,0.1,26.005989070589003,0.0015777806304447,8,8,-181.51234403109265
K-means,10,scalogramStat4,12,3,inverse,single,0.1,2.2570839445470647,0.0019635259222355,7,7,-179.40030734354477
K-means,10,scalogramStat4,12,3,inverse,single,0.1,10.064096192861433,0.0029389754594675,9,9,-179.5506693198832
K-means,10,scalogramStat4,12,3,inverse,single,0.1,8.060310231348542,0.0043084348810564,7,8,-182.14889372638743
K-means,10,scalogramStat4,12,3,inverse,single,0.1,30.990117688525583,0.0013702733314971,8,8,-181.2026037011894
K-means,10,scalogramStat4,12,3,inverse,single,0.1,15.15107208603873,0.0016572230246943,9,9,-180.3002908120808
K-means,10,scalogramStat4,12,3,inverse,single,0.1,26.40086491076996,0.0017451773368768,7,7,-181.09272587919844
K-means,10,scalogramStat4,12,3,inverse,single,0.1,26.72241984479417,0.0020114052286853,9,9,-180.8003783042928
K-means,10,scalogramStat4,12,3,inverse,single,0.1,26.50401615582654,0.0013718418143816,7,7,-180.67943707440205
K-means,10,scalogramStat4,12,3,inverse,single,0.1,7.09765542026201,0.0025015443455718,10,10,-179.18294242601505
K-means,10,scalogramStat4,12,3,inverse,single,0.1,4.00540756098792,0.002519787204881,9,9,-179.71972526230252
K-means,10,scalogramStat4,12,3,inverse,single,0.1,2.334161793847919,0.0027516304628268,9,9,-180.95312192482675
K-means,10,scalogramStat4,12,3,inverse,single,0.1,3.9721503904086495,0.001355044268251,8,9,-180.999800522764
K-means,10,scalogramStat4,12,3,inverse,single,0.1,2.7143240035877025,0.0014917725980286,10,10,-180.46603681671573
K-means,10,scalogramStat4,12,3,inverse,single,0.1,10.086470316358012,0.0044585102030857,8,9,-180.74750026002425
K-means,10,scalogramStat4,12,3,inverse,single,0.1,4.546601144747752,0.0040132707118327,9,10,-179.8568666359709
K-means,10,scalogramStat4,12,3,inverse,single,0.1,8.264001348214872,0.0029412297544087,9,10,-180.29388758287487
K-means,10,scalogramStat4,12,3,inverse,single,0.1,4.574906778857313,0.001858593826069,9,10,-179.7597337756905
K-means,10,scalogramStat4,12,3,inverse,single,0.1,11.43363484751869,0.0036169363534694,9,10,-182.0148762909789
K-means,10,scalogramStat4,12,3,inverse,single,0.1,34.458619677281646,0.0014810120786742,8,8,-180.2425687555698
K-means,10,scalogramStat4,12,3,inverse,single,0.1,4.755915610065058,0.0026298835389224,6,8,-178.7787678134401
K-means,10,scalogramStat4,12,3,inverse,single,0.1,3.182748244798268,0.0017077021129216,9,9,-179.64115088578598
K-means,10,scalogramStat4,12,3,inverse,single,0.1,2.7038190534285755,0.0016055487374627,8,8,-180.3248614532155
K-means,10,scalogramStat4,12,3,inverse,single,0.1,13.082564666541842,0.0019944305786101,7,7,-179.16957249285443
K-means,10,scalogramStat4,12,3,inverse,single,0.1,6.794262641597335,0.0012239589237972,8,8,-180.9742217383532
K-means,10,scalogramStat4,12,3,inverse,single,0.1,16.32520247350635,0.0031055214049659,8,9,-179.38229389441562
K-means,10,scalogramStat4,12,3,inverse,single,0.1,3.816197808857347,0.0039671362851943,8,9,-179.61362146988046
K-means,10,scalogramStat4,12,3,inverse,single,0.1,2.8050174635519696,0.0021706629871829,9,10,-180.42476565605307
K-means,10,scalogramStat4,12,3,inverse,single,0.1,8.177456053259217,0.0027908769168708,8,9,-181.2616975117769
K-means,10,scalogramStat4,12,3,inverse,single,0.1,25.88497531837873,0.0019062872063891,7,7,-179.78351416803497
K-means,10,scalogramStat4,12,3,inverse,single,0.1,33.81710454410685,0.0022021511984859,9,9,-180.04820173144807
K-means,10,scalogramStat4,12,3,inverse,single,0.1,25.86717761639187,0.0012843733978692,8,10,-181.80198445041245
K-means,10,scalogramStat4,12,3,inverse,single,0.1,18.88611477236824,0.0014019086654207,10,10,-181.3239637988553
K-means,10,scalogramStat4,12,3,inverse,single,0.1,33.76499336671567,0.0039138621377466,8,9,-180.16236696468192
K-means,10,scalogramStat4,12,3,inverse,single,0.1,14.243252476005992,0.0014890055710781,8,8,-181.3404332665672
